Year,Month_Num,Checkpoint,Checkpoint_Type,Has_Vehicle_Data,Direction,Mainland_Visitors,Mainland_Visitors_MoM,Mainland_Visitors_YoY,Total_Passengers,Total_Passengers_MoM,Total_Passengers_YoY,Private_Cars,Tour_Buses,Cross_Border_Shuttle_Buses,Trucks_Containers
2024,11,Luohu,Road,N,Outbound,461753,-23.39,6.82,2827556,-3.42,19.89,0,0,0,0
2024,12,Luohu,Road,N,Outbound,580888,25.8,5.75,3087773,9.2,14.41,0,0,0,0
2025,1,Luohu,Road,N,Outbound,660819,13.76,18.9,3037466,-1.63,19.61,0,0,0,0
2025,2,Luohu,Road,N,Outbound,482293,-27.02,-20.76,2425407,-20.15,0.4,0,0,0,0
2025,3,Luohu,Road,N,Outbound,481042,-0.26,9.39,2912897,20.1,8.12,0,0,0,0
2025,4,Luohu,Road,N,Outbound,484302,0.68,15.52,2942641,1.02,22.08,0,0,0,0
2025,5,Luohu,Road,N,Outbound,577676,19.28,12.89,2981030,1.3,15.43,0,0,0,0
2025,6,Luohu,Road,N,Outbound,451370,-21.86,4.18,2787852,-6.48,5.3,0,0,0,0
2025,7,Luohu,Road,N,Outbound,593400,31.47,5.97,2979178,6.86,9.96,0,0,0,0
2025,8,Luohu,Road,N,Outbound,772873,30.24,11.48,3320277,11.45,10.06,0,0,0,0
2025,9,Luohu,Road,N,Outbound,421843,-45.42,0.95,2730117,-17.77,4.06,0,0,0,0
2025,10,Luohu,Road,N,Outbound,607308,43.97,0.76,3166213,15.97,8.14,0,0,0,0
2021,1,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,50974
2021,2,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,26616
2021,3,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,27897
2021,4,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,29968
2021,5,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,33599
2021,6,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,35992
2021,7,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,34888
2021,8,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,34637
2021,9,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,34290
2021,10,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,33589
2021,11,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,35466
2021,12,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,37931
2022,1,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,38320
2022,2,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,12319
2022,3,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,13389
2022,4,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,20133
2022,5,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,25552
2022,6,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,27851
2022,7,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,30326
2022,8,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,22382
2022,9,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,23139
2022,10,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,23994
2022,11,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,25019
2022,12,Man Kam To,Road,Y,Inbound,0,,,0,,,0,0,0,26109
2023,1,Man Kam To,Road,Y,Inbound,7062,,,39446,,,306,2860,0,22663
2023,2,Man Kam To,Road,Y,Inbound,13859,96.25,,47978,21.63,,1561,3564,0,20310
2023,3,Man Kam To,Road,Y,Inbound,18016,29.99,,66004,37.57,,2795,4390,0,26367
2023,4,Man Kam To,Road,Y,Inbound,20408,13.28,,64667,-2.03,,3225,3746,0,24819
2023,5,Man Kam To,Road,Y,Inbound,19078,-6.52,,69399,7.32,,3264,3671,0,27850
2023,6,Man Kam To,Road,Y,Inbound,16464,-13.7,,63263,-8.84,,3336,3606,0,27642
2023,7,Man Kam To,Road,Y,Inbound,16318,-0.89,,47863,-24.34,,3327,2721,0,27433
2023,8,Man Kam To,Road,Y,Inbound,19344,18.54,,54848,14.59,,3764,3288,0,28490
2023,9,Man Kam To,Road,Y,Inbound,2484,-87.16,,10993,-79.96,,722,574,0,5776
2023,10,Man Kam To,Road,Y,Inbound,0,-100.0,,0,-100.0,,0,0,0,8032
2023,11,Man Kam To,Road,Y,Inbound,7303,,,29935,,,2018,2085,0,25186
2023,12,Man Kam To,Road,Y,Inbound,16399,124.55,,53057,77.24,,3698,3145,0,27449
2024,1,Man Kam To,Road,Y,Inbound,15919,-2.93,125.42,58399,10.07,48.05,3962,2970,0,30159
2024,2,Man Kam To,Road,Y,Inbound,15050,-5.46,8.59,48769,-16.49,1.65,3398,2587,0,19446
2024,3,Man Kam To,Road,Y,Inbound,12215,-18.84,-32.2,52928,8.53,-19.81,3955,2807,0,25894
2024,4,Man Kam To,Road,Y,Inbound,11559,-5.37,-43.36,52939,0.02,-18.14,3929,2727,0,26315
2024,5,Man Kam To,Road,Y,Inbound,13114,13.45,-31.26,57290,8.22,-17.45,4090,2942,0,28193
2024,6,Man Kam To,Road,Y,Inbound,10693,-18.46,-35.05,54112,-5.55,-14.47,4052,2795,0,28106
2024,7,Man Kam To,Road,Y,Inbound,13217,23.6,-19.0,57858,6.92,20.88,4454,2905,0,30168
2024,8,Man Kam To,Road,Y,Inbound,15635,18.29,-19.17,58373,0.89,6.43,4578,2850,0,30072
2024,9,Man Kam To,Road,Y,Inbound,13427,-14.12,440.54,68827,17.91,526.1,4501,2960,0,29297
2024,10,Man Kam To,Road,Y,Inbound,18073,34.6,,80648,17.17,,4535,3268,0,29999
2024,11,Man Kam To,Road,Y,Inbound,15075,-16.59,106.42,74404,-7.74,148.55,4298,3175,0,30511
2024,12,Man Kam To,Road,Y,Inbound,19212,27.44,17.15,78379,5.34,47.73,4640,3441,0,32146
2025,1,Man Kam To,Road,Y,Inbound,22535,17.3,41.56,79614,1.58,36.33,4650,3305,0,31376
2025,2,Man Kam To,Road,Y,Inbound,16199,-28.12,7.63,73927,-7.14,51.59,3957,3105,0,23068
2025,3,Man Kam To,Road,Y,Inbound,18792,16.01,53.84,88186,19.29,66.62,4840,3577,0,31368
2025,4,Man Kam To,Road,Y,Inbound,18496,-1.58,60.01,82558,-6.38,55.95,4616,3481,0,30524
2025,5,Man Kam To,Road,Y,Inbound,22778,23.15,73.69,92456,11.99,61.38,5096,3706,0,31530
2025,6,Man Kam To,Road,Y,Inbound,17926,-21.3,67.64,83467,-9.72,54.25,4829,3319,0,31532
2025,7,Man Kam To,Road,Y,Inbound,19365,8.03,46.52,75232,-9.87,30.03,4857,2967,0,32157
2025,8,Man Kam To,Road,Y,Inbound,21606,11.57,38.19,79170,5.23,35.63,5163,3113,0,31951
2025,9,Man Kam To,Road,Y,Inbound,18018,-16.61,34.19,90858,14.76,32.01,5076,3323,0,31343
2025,10,Man Kam To,Road,Y,Inbound,23057,27.97,27.58,107695,18.53,33.54,5360,3823,0,31496
2021,1,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,40116
2021,2,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,20982
2021,3,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,24994
2021,4,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,27868
2021,5,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,31245
2021,6,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,34766
2021,7,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,33100
2021,8,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,33413
2021,9,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,34387
2021,10,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,34055
2021,11,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,35070
2021,12,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,39460
2022,1,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,39649
2022,2,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,10733
2022,3,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,12887
2022,4,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,20147
2022,5,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,25436
2022,6,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,27732
2022,7,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,30220
2022,8,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,22325
2022,9,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,23098
2022,10,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,23872
2022,11,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,24976
2022,12,Man Kam To,Road,Y,Outbound,0,,,0,,,0,0,0,26312
2023,1,Man Kam To,Road,Y,Outbound,5090,,,34608,,,322,2751,0,23062
2023,2,Man Kam To,Road,Y,Outbound,9617,88.94,,38352,10.82,,1568,3437,0,22366
2023,3,Man Kam To,Road,Y,Outbound,12995,35.13,,58044,51.35,,2801,4418,0,28688
2023,4,Man Kam To,Road,Y,Outbound,14313,10.14,,57826,-0.38,,3197,3740,0,27118
2023,5,Man Kam To,Road,Y,Outbound,14695,2.67,,61323,6.05,,3190,3708,0,29975
2023,6,Man Kam To,Road,Y,Outbound,12297,-16.32,,58245,-5.02,,3313,3604,0,29763
2023,7,Man Kam To,Road,Y,Outbound,9218,-25.04,,35879,-38.4,,2512,2294,0,11590
2023,8,Man Kam To,Road,Y,Outbound,14252,54.61,,49621,38.3,,3673,3236,0,29670
2023,9,Man Kam To,Road,Y,Outbound,1851,-87.01,,9608,-80.64,,716,559,0,5949
2023,10,Man Kam To,Road,Y,Outbound,0,-100.0,,0,-100.0,,0,0,0,9995
2023,11,Man Kam To,Road,Y,Outbound,5808,,,28801,,,2000,2095,0,27487
2023,12,Man Kam To,Road,Y,Outbound,11339,95.23,,49985,73.55,,3645,3171,0,28687
2024,1,Man Kam To,Road,Y,Outbound,12784,12.74,151.16,54926,9.88,58.71,3904,2939,0,31778
2024,2,Man Kam To,Road,Y,Outbound,11250,-12.0,16.98,45884,-16.46,19.64,3371,2588,0,19371
2024,3,Man Kam To,Road,Y,Outbound,10275,-8.67,-20.93,56971,24.16,-1.85,3945,2857,0,27650
2024,4,Man Kam To,Road,Y,Outbound,9207,-10.39,-35.67,51463,-9.67,-11.0,3939,2729,0,27767
2024,5,Man Kam To,Road,Y,Outbound,10433,13.32,-29.0,57148,11.05,-6.81,4091,2969,0,29446
2024,6,Man Kam To,Road,Y,Outbound,9397,-9.93,-23.58,57235,0.15,-1.73,4067,2807,0,29530
2024,7,Man Kam To,Road,Y,Outbound,10495,11.68,13.85,56527,-1.24,57.55,4498,2897,0,31279
2024,8,Man Kam To,Road,Y,Outbound,12488,18.99,-12.38,57987,2.58,16.86,4569,2834,0,31581
2024,9,Man Kam To,Road,Y,Outbound,10907,-12.66,489.25,67388,16.21,601.37,4565,2939,0,30559
2024,10,Man Kam To,Road,Y,Outbound,14257,30.71,,78789,16.92,,4511,3231,0,31017
2024,11,Man Kam To,Road,Y,Outbound,12500,-12.32,115.22,75376,-4.33,161.71,4359,3109,0,32360
2024,12,Man Kam To,Road,Y,Outbound,15707,25.66,38.52,78579,4.25,57.21,4681,3407,0,34181
2025,1,Man Kam To,Road,Y,Outbound,18248,16.18,42.74,80747,2.76,47.01,4691,3245,0,32608
2025,2,Man Kam To,Road,Y,Outbound,13440,-26.35,19.47,71348,-11.64,55.5,3903,3057,0,24209
2025,3,Man Kam To,Road,Y,Outbound,15954,18.71,55.27,87930,23.24,54.34,4781,3505,0,34542
2025,4,Man Kam To,Road,Y,Outbound,14761,-7.48,60.32,81852,-6.91,59.05,4594,3415,0,34282
2025,5,Man Kam To,Road,Y,Outbound,17635,19.47,69.03,89924,9.86,57.35,4965,3654,0,35515
2025,6,Man Kam To,Road,Y,Outbound,15436,-12.47,64.27,84196,-6.37,47.11,4800,3257,0,35179
2025,7,Man Kam To,Road,Y,Outbound,16260,5.34,54.93,77656,-7.77,37.38,4786,2999,0,33325
2025,8,Man Kam To,Road,Y,Outbound,17745,9.13,42.1,80406,3.54,38.66,5048,3126,0,31888
2025,9,Man Kam To,Road,Y,Outbound,15488,-12.72,42.0,88766,10.4,31.72,4990,3320,0,30973
2025,10,Man Kam To,Road,Y,Outbound,18829,21.57,32.07,103617,16.73,31.51,5333,3802,0,30599
2021,1,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,2,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,3,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,4,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,5,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,6,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,7,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,8,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,9,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,10,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,11,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2021,12,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,1,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,2,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,3,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,4,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,5,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,6,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,7,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,8,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,9,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,10,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,11,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2022,12,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,1,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,2,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,3,Port Control,Port,N,Inbound,0,,,0,,,0,0,0,0
2023,4,Port Control,Port,N,Inbound,7,,,1268,,,0,0,0,0
2023,5,Port Control,Port,N,Inbound,2,-71.43,,1612,27.13,,0,0,0,0
2023,6,Port Control,Port,N,Inbound,6,200.0,,1611,-0.06,,0,0,0,0
2023,7,Port Control,Port,N,Inbound,15,150.0,,1410,-12.48,,0,0,0,0
2023,8,Port Control,Port,N,Inbound,7,-53.33,,1508,6.95,,0,0,0,0
2023,9,Port Control,Port,N,Inbound,24,242.86,,1543,2.32,,0,0,0,0
2023,10,Port Control,Port,N,Inbound,15,-37.5,,1700,10.17,,0,0,0,0
2023,11,Port Control,Port,N,Inbound,19,26.67,,1945,14.41,,0,0,0,0
2023,12,Port Control,Port,N,Inbound,6,-68.42,,1580,-18.77,,0,0,0,0
2024,1,Port Control,Port,N,Inbound,13,116.67,,1712,8.35,,0,0,0,0
2024,2,Port Control,Port,N,Inbound,43,230.77,,1560,-8.88,,0,0,0,0
2024,3,Port Control,Port,N,Inbound,23,-46.51,,1977,26.73,,0,0,0,0
2024,4,Port Control,Port,N,Inbound,50,117.39,614.29,1773,-10.32,39.83,0,0,0,0
2024,5,Port Control,Port,N,Inbound,50,0.0,2400.0,1653,-6.77,2.54,0,0,0,0
2024,6,Port Control,Port,N,Inbound,15,-70.0,150.0,1394,-15.67,-13.47,0,0,0,0
2024,7,Port Control,Port,N,Inbound,15,0.0,0.0,1508,8.18,6.95,0,0,0,0
2024,8,Port Control,Port,N,Inbound,15,0.0,114.29,1604,6.37,6.37,0,0,0,0
2024,9,Port Control,Port,N,Inbound,42,180.0,75.0,1468,-8.48,-4.86,0,0,0,0
2024,10,Port Control,Port,N,Inbound,13,-69.05,-13.33,1653,12.6,-2.76,0,0,0,0
2024,11,Port Control,Port,N,Inbound,41,215.38,115.79,1837,11.13,-5.55,0,0,0,0
2024,12,Port Control,Port,N,Inbound,25,-39.02,316.67,1380,-24.88,-12.66,0,0,0,0
2025,1,Port Control,Port,N,Inbound,18,-28.0,38.46,1751,26.88,2.28,0,0,0,0
2025,2,Port Control,Port,N,Inbound,4,-77.78,-90.7,1230,-29.75,-21.15,0,0,0,0
2025,3,Port Control,Port,N,Inbound,23,475.0,0.0,1695,37.8,-14.26,0,0,0,0
2025,4,Port Control,Port,N,Inbound,18,-21.74,-64.0,1468,-13.39,-17.2,0,0,0,0
2025,5,Port Control,Port,N,Inbound,8,-55.56,-84.0,1430,-2.59,-13.49,0,0,0,0
2025,6,Port Control,Port,N,Inbound,2,-75.0,-86.67,1208,-15.52,-13.34,0,0,0,0
2025,7,Port Control,Port,N,Inbound,56,2700.0,273.33,1703,40.98,12.93,0,0,0,0
2025,8,Port Control,Port,N,Inbound,15,-73.21,0.0,1970,15.68,22.82,0,0,0,0
2025,9,Port Control,Port,N,Inbound,51,240.0,21.43,1287,-34.67,-12.33,0,0,0,0
2025,10,Port Control,Port,N,Inbound,27,-47.06,107.69,1563,21.45,-5.44,0,0,0,0
2021,1,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,2,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,3,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,4,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,5,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,6,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,7,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,8,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,9,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,10,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,11,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,12,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,1,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,2,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,3,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,4,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,5,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,6,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,7,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,8,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,9,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,10,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,11,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2022,12,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,1,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,2,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,3,Port Control,Port,N,Outbound,0,,,0,,,0,0,0,0
2023,4,Port Control,Port,N,Outbound,29,,,1270,,,0,0,0,0
2023,5,Port Control,Port,N,Outbound,11,-62.07,,1545,21.65,,0,0,0,0
2023,6,Port Control,Port,N,Outbound,17,54.55,,1659,7.38,,0,0,0,0
2023,7,Port Control,Port,N,Outbound,19,11.76,,1380,-16.82,,0,0,0,0
2023,8,Port Control,Port,N,Outbound,19,0.0,,1546,12.03,,0,0,0,0
2023,9,Port Control,Port,N,Outbound,33,73.68,,1611,4.2,,0,0,0,0
2023,10,Port Control,Port,N,Outbound,40,21.21,,1631,1.24,,0,0,0,0
2023,11,Port Control,Port,N,Outbound,71,77.5,,1786,9.5,,0,0,0,0
2023,12,Port Control,Port,N,Outbound,12,-83.1,,1369,-23.35,,0,0,0,0
2024,1,Port Control,Port,N,Outbound,19,58.33,,1418,3.58,,0,0,0,0
2024,2,Port Control,Port,N,Outbound,78,310.53,,1259,-11.21,,0,0,0,0
2024,3,Port Control,Port,N,Outbound,54,-30.77,,1585,25.89,,0,0,0,0
2024,4,Port Control,Port,N,Outbound,54,0.0,86.21,1360,-14.2,7.09,0,0,0,0
2024,5,Port Control,Port,N,Outbound,58,7.41,427.27,1696,24.71,9.77,0,0,0,0
2024,6,Port Control,Port,N,Outbound,12,-79.31,-29.41,1450,-14.5,-12.6,0,0,0,0
2024,7,Port Control,Port,N,Outbound,19,58.33,0.0,1392,-4.0,0.87,0,0,0,0
2024,8,Port Control,Port,N,Outbound,17,-10.53,-10.53,1421,2.08,-8.09,0,0,0,0
2024,9,Port Control,Port,N,Outbound,35,105.88,6.06,1413,-0.56,-12.29,0,0,0,0
2024,10,Port Control,Port,N,Outbound,85,142.86,112.5,1819,28.73,11.53,0,0,0,0
2024,11,Port Control,Port,N,Outbound,32,-62.35,-54.93,1628,-10.5,-8.85,0,0,0,0
2024,12,Port Control,Port,N,Outbound,22,-31.25,83.33,1225,-24.75,-10.52,0,0,0,0
2025,1,Port Control,Port,N,Outbound,37,68.18,94.74,1246,1.71,-12.13,0,0,0,0
2025,2,Port Control,Port,N,Outbound,10,-72.97,-87.18,1107,-11.16,-12.07,0,0,0,0
2025,3,Port Control,Port,N,Outbound,20,100.0,-62.96,1126,1.72,-28.96,0,0,0,0
2025,4,Port Control,Port,N,Outbound,25,25.0,-53.7,1175,4.35,-13.6,0,0,0,0
2025,5,Port Control,Port,N,Outbound,20,-20.0,-65.52,1369,16.51,-19.28,0,0,0,0
2025,6,Port Control,Port,N,Outbound,19,-5.0,58.33,1204,-12.05,-16.97,0,0,0,0
2025,7,Port Control,Port,N,Outbound,83,336.84,336.84,1503,24.83,7.97,0,0,0,0
2025,8,Port Control,Port,N,Outbound,26,-68.67,52.94,1319,-12.24,-7.18,0,0,0,0
2025,9,Port Control,Port,N,Outbound,45,73.08,28.57,1111,-15.77,-21.37,0,0,0,0
2025,10,Port Control,Port,N,Outbound,84,86.67,-1.18,1478,33.03,-18.75,0,0,0,0
2021,1,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,8866
2021,2,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,4397
2021,3,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,8557
2021,4,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,8015
2021,5,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,7401
2021,6,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,7386
2021,7,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,8092
2021,8,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,8656
2021,9,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,8150
2021,10,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,7229
2021,11,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,8665
2021,12,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,8979
2022,1,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,7819
2022,2,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,2636
2022,3,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,910
2022,4,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,4
2022,5,Sha Tau Kok,Road,Y,Inbound,0,,,0,,,0,0,0,1
2022,6,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,7,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,8,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,9,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,10,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,11,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2022,12,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,1,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,2,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,3,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,4,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,5,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,6,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,7,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,8,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,9,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,10,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,11,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2023,12,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,1,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,2,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,3,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,4,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,5,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,6,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,7,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,8,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,9,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,10,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,11,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2024,12,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2025,1,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2025,2,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2025,3,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2025,4,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2025,5,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2025,6,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2025,7,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2025,8,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2025,9,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2025,10,Sha Tau Kok,Road,N,Inbound,0,,,0,,,0,0,0,0
2021,1,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,12649
2021,2,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,7205
2021,3,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,13637
2021,4,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,12969
2021,5,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,13309
2021,6,Sha Tau Kok,Road,Y,Outbound,0,,,0,,,0,0,0,14990
